Robot,X,Y
0,-2.420742,-1.371126
0,-2.417476,-1.368948
0,-2.417476,-1.368948
0,-2.417476,-1.368948
0,-2.417476,-1.368948
0,-2.409883,-1.364527
0,-2.409883,-1.364527
0,-2.409883,-1.364527
0,-2.409883,-1.364527
0,-2.411516,-1.36572
0,-2.411516,-1.36572
0,-2.411516,-1.36572
0,-2.406417,-1.36275
0,-2.406417,-1.36275
0,-2.406417,-1.36275
0,-2.410076,-1.364627
0,-2.410076,-1.364627
0,-2.424226,-1.372485
0,-2.424226,-1.372485
0,-2.424226,-1.372485
0,-2.414205,-1.366925
0,-2.414205,-1.366925
0,-2.414205,-1.366925
0,-2.416303,-1.368102
0,-2.416303,-1.368102
0,-2.416303,-1.368102
0,-2.416303,-1.368102
0,-2.416303,-1.368102
0,-2.416303,-1.368102
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.417651,-1.368863
0,-2.407601,-1.363464
0,-2.407601,-1.363464
0,-2.407601,-1.363464
0,-2.409883,-1.364527
0,-2.409883,-1.364527
0,-2.409883,-1.364527
0,-2.413058,-1.366287
0,-2.413058,-1.366287
0,-2.413058,-1.366287
0,-2.418142,-1.36942
0,-2.418142,-1.36942
0,-2.418142,-1.36942
0,-2.418142,-1.36942
0,-2.418142,-1.36942
0,-2.417467,-1.369248
0,-2.417467,-1.369248
0,-2.417467,-1.369248
0,-2.435164,-1.380311
0,-2.435164,-1.380311
0,-2.397757,-1.357844
0,-2.397757,-1.357844
0,-2.397757,-1.357844
0,-2.397757,-1.357844
0,-2.397757,-1.357844
0,-2.397757,-1.357844
0,-2.522257,-1.619892
0,-2.522257,-1.619892
0,-2.522257,-1.619892
0,-2.522257,-1.619892
0,-2.568044,-1.784037
0,-2.568044,-1.784037
0,-2.562653,-1.78053
0,-2.562653,-1.78053
0,-2.562653,-1.78053
0,-2.562653,-1.78053
0,-2.549956,-1.903834
0,-2.549956,-1.903834
0,-2.393739,-1.980361
0,-2.393739,-1.980361
0,-2.393739,-1.980361
0,-2.384289,-2.022653
0,-2.384289,-2.022653
0,-2.271583,-2.044524
0,-2.271583,-2.044524
0,-2.271583,-2.044524
0,-2.271583,-2.044524
0,-2.043776,-1.957966
0,-2.043776,-1.957966
0,-2.043776,-1.957966
0,-2.069303,-1.894849
0,-2.069303,-1.894849
0,-2.069303,-1.894849
0,-1.987869,-1.739339
0,-1.987869,-1.739339
0,-1.987869,-1.739339
0,-1.903913,-1.75278
